Datetime,Temperature,Status
2020-12-10 20:57:23.187022,3.87600,Regen
2020-12-10 21:12:23.290037,4.02100,Regen
2020-12-10 21:27:23.236942,4.13900,Regen
2020-12-10 21:42:23.422016,4.23600,Regen
2020-12-10 21:57:23.511021,4.33300,Regen
2020-12-10 22:12:23.514967,4.42100,Regen
2020-12-10 22:27:23.426846,4.50100,Regen
2020-12-10 22:42:23.254665,4.57100,Regen
2020-12-10 22:57:23.205573,4.62300,Regen
2020-12-10 23:12:23.227531,4.59600,Regen
2020-12-10 23:27:23.196451,4.59600,Regen
2020-12-10 23:42:23.200396,4.59600,Regen
2020-12-10 23:57:23.249373,4.47600,Regen
2020-12-11 00:12:23.202283,4.34400,Regen
2020-12-11 00:27:23.244254,4.21400,Regen
2020-12-11 00:42:23.204168,4.10800,Regen
2020-12-11 00:57:23.210115,4.01100,Regen
2020-12-11 01:12:23.205053,3.92300,Regen
2020-12-11 01:27:23.213001,3.83900,Regen
2020-12-11 01:42:23.208941,3.76800,Regen
2020-12-11 01:57:23.211885,3.70300,Regen
2020-12-11 02:12:23.248853,3.65300,Regen
2020-12-11 02:27:23.245794,3.61200,Regen
2020-12-11 02:42:23.231726,3.58000,Regen
2020-12-11 02:57:23.229667,3.55200,Regen
2020-12-11 03:12:23.219602,3.53300,Regen
2020-12-11 03:27:23.211539,3.51700,Regen
2020-12-11 03:42:23.240502,3.50600,Regen
2020-12-11 03:57:23.245447,3.49100,Regen
2020-12-11 04:12:23.264403,3.22800,Regen
2020-12-11 04:27:23.210307,2.77600,Regen
2020-12-11 04:42:23.218255,2.32100,Regen
2020-12-11 04:57:23.264230,2.03100,Regen
2020-12-11 05:12:23.259168,1.33800,Regen
2020-12-11 05:27:23.227088,0.81600,Regen
2020-12-11 05:42:23.268059,0.79800,Regen
2020-12-11 05:57:23.225972,0.79500,Regen
2020-12-11 06:12:23.244928,0.79300,Regen
2020-12-11 06:27:23.249874,0.79300,Regen
2020-12-11 06:42:23.247814,0.79200,Regen
2020-12-11 06:57:23.247756,0.79200,Regen
2020-12-11 07:12:23.248699,0.79100,Ready
2020-12-11 07:27:23.238635,0.79100,Ready
2020-12-11 07:42:23.278605,0.79100,Ready
2020-12-11 07:57:23.224509,0.79100,Ready
2020-12-11 08:12:23.230456,0.79100,Ready
2020-12-11 08:27:23.222392,0.79000,Ready
2020-12-11 08:42:23.227338,0.79100,Ready
2020-12-11 08:57:23.242291,0.82200,Ready
2020-12-11 09:12:23.249238,0.79100,Ready
2020-12-11 09:27:23.251182,0.79100,Ready
2020-12-11 10:42:23.829304,2.00000,Ready
2020-12-11 11:12:23.883227,2.00000,Ready
2020-12-11 11:27:23.888173,4.00000,Ready
2020-12-11 11:42:23.903126,3.00000,Ready
2020-12-11 11:57:23.817007,4.00000,Ready
2020-12-11 12:12:23.837965,4.00000,Ready
2020-12-11 12:27:23.823897,4.00000,Ready
2020-12-11 12:42:23.813831,4.00000,Ready
2020-12-11 12:57:23.862809,6.00000,Ready
2020-12-11 13:12:23.791701,1.00000,Ready
2020-12-11 13:27:23.841679,4.00000,Ready
2020-12-11 13:42:23.818604,4.00000,Ready
2020-12-11 14:12:23.831498,4.00000,Ready
2020-12-11 14:27:23.802420,4.00000,Ready
2020-12-11 14:42:23.589211,0.81800,Ready
2020-12-11 14:57:23.670210,0.81400,Ready
2020-12-11 15:12:23.859287,2.00000,Ready
2020-12-11 15:27:23.749151,2.00000,Ready
2020-12-11 15:57:23.480845,6.00000,Ready
2020-12-11 16:13:15.205508,4.00000,Ready
2020-12-11 16:27:23.937053,4.00000,Ready
2020-12-15 09:15:17.312652,0.79000,Ready
2020-12-15 09:27:23.029866,0.79000,Ready
2020-12-15 11:12:23.244614,1.00000,Ready
2020-12-15 11:57:23.106342,4.00000,Ready
2020-12-15 12:12:23.135306,4.00000,Ready
2020-12-15 12:27:23.148257,3.00000,Ready
2020-12-15 12:42:23.136191,4.00000,Ready
2020-12-15 12:57:23.270228,4.00000,Ready
2020-12-15 13:12:23.315202,4.00000,Ready
2020-12-15 13:27:23.029943,8.00000,Ready
2020-12-15 13:42:23.156974,4.00000,Ready
2020-12-15 13:57:23.286008,1.00000,Ready
2020-12-15 14:12:23.058790,4.00000,Ready
2020-12-15 14:34:35.755918,2.00000,Ready
2020-12-15 14:42:23.107708,2.00000,Ready
2020-12-15 14:57:23.232739,2.00000,Ready
2020-12-15 15:13:15.030455,5.00000,Ready
2020-12-15 15:57:23.054382,0.79100,Ready
2020-12-15 16:12:22.961259,0.79100,Ready
2020-12-15 16:27:22.945189,0.79100,Ready
2020-12-15 16:42:23.063215,0.79100,Ready
2020-12-15 16:57:22.683888,0.80000,Ready
2020-12-15 17:12:22.662815,0.79100,Ready
2020-12-15 17:27:22.635738,0.79100,Ready
2020-12-15 17:42:22.702728,0.79000,Ready
2020-12-15 17:57:22.651634,0.79100,Ready
2020-12-15 18:12:22.631562,0.79200,Ready
2020-12-15 18:27:22.668531,0.79100,Ready
2020-12-15 18:42:22.678480,0.79100,Ready
2020-12-15 18:57:22.662411,0.79100,Ready
2020-12-15 19:12:22.711388,0.94600,Regen
2020-12-15 19:27:22.658293,2.47400,Regen
2020-12-15 19:42:22.691258,3.16200,Regen
2020-12-15 19:57:22.663181,3.38800,Regen
2020-12-15 20:12:22.676132,3.23800,Regen
2020-12-15 20:27:22.672071,3.49100,Regen
2020-12-15 20:42:22.642993,3.72400,Regen
2020-12-15 20:57:22.685966,3.90000,Regen
2020-12-15 21:12:22.691913,4.04100,Regen
2020-12-15 21:27:22.657831,4.15500,Regen
2020-12-15 21:42:22.790868,4.25900,Regen
2020-12-15 21:57:22.923904,4.36200,Regen
2020-12-15 22:12:22.940859,4.44500,Regen
2020-12-15 22:27:22.835726,4.52600,Regen
2020-12-15 22:42:22.942744,4.59000,Regen
2020-12-15 22:57:22.672495,4.64900,Regen
2020-12-15 23:12:22.732480,4.59600,Regen
2020-12-15 23:27:22.675381,4.59600,Regen
2020-12-15 23:42:22.655310,4.59600,Regen
2020-12-15 23:57:22.665259,4.52600,Regen
2020-12-16 00:12:22.803299,4.37900,Regen
2020-12-16 00:27:22.676151,4.25900,Regen
2020-12-16 00:42:22.705115,4.14400,Regen
2020-12-16 00:57:22.669031,4.04600,Regen
2020-12-16 01:12:22.704999,3.95200,Regen
2020-12-16 01:27:22.700938,3.85800,Regen
2020-12-16 01:42:22.707886,3.79000,Regen
2020-12-16 01:57:22.688814,3.72000,Regen
2020-12-16 02:12:22.746798,3.67400,Regen
2020-12-16 02:27:22.709714,3.63200,Regen
2020-12-16 02:42:22.718662,3.60000,Regen
2020-12-16 02:57:22.690584,3.57200,Regen
2020-12-16 03:12:22.707539,3.54800,Regen
2020-12-16 03:27:22.701477,3.53300,Regen
2020-12-16 03:42:22.717431,3.51400,Regen
2020-12-16 03:57:22.690549,3.50200,Regen
2020-12-16 04:12:22.767546,3.24800,Regen
2020-12-16 04:27:22.676423,2.79500,Regen
2020-12-16 04:42:22.723399,2.33800,Regen
2020-12-16 04:57:22.675307,2.04000,Regen
2020-12-16 05:12:22.734291,1.38000,Regen
2020-12-16 05:27:22.706214,0.81300,Regen
2020-12-16 05:42:22.713161,0.79800,Regen
2020-12-16 05:57:22.678078,0.79400,Regen
2020-12-16 06:12:22.719050,0.79200,Regen
2020-12-16 06:27:22.675961,0.79200,Regen
2020-12-16 06:42:22.716933,0.79100,Regen
2020-12-16 06:57:22.701864,0.79100,Regen
2020-12-16 07:12:22.710813,0.78900,Ready
2020-12-16 07:27:22.751784,0.79000,Ready
2020-12-16 07:42:22.720704,0.80200,Ready
2020-12-16 07:57:22.711640,0.78900,Ready
2020-12-16 08:12:22.700575,0.79000,Ready
2020-12-16 08:27:22.694513,0.78900,Ready
2020-12-16 08:42:22.729480,0.78900,Ready
2020-12-16 08:57:22.689394,0.79200,Ready
2020-12-16 09:12:22.737370,0.78900,Ready
2020-12-16 09:27:22.723302,0.78900,Ready
2020-12-16 09:42:22.698227,0.78900,Ready
2020-12-16 09:57:22.729191,0.78900,Ready
2020-12-16 10:12:22.682100,0.80400,Ready
2020-12-16 10:27:22.712064,0.78900,Ready
2020-12-16 10:42:22.731019,0.78900,Ready
2020-12-16 10:57:22.712949,0.78900,Ready
2020-12-16 11:12:22.690276,0.78900,Ready
2020-12-16 11:27:22.697223,0.78800,Ready
2020-12-16 11:42:22.705171,0.78900,Ready
2020-12-16 11:57:22.695106,0.80600,Ready
2020-12-16 12:12:22.703054,0.78900,Ready
2020-12-16 12:27:22.713004,0.78900,Ready
2020-12-16 12:42:22.708943,0.78900,Ready
2020-12-16 12:57:22.744911,0.78900,Ready
2020-12-16 13:12:22.755861,0.80500,Ready
2020-12-16 13:27:22.724781,0.78900,Ready
2020-12-16 13:42:22.726724,0.78900,Ready
2020-12-16 13:57:22.708654,0.78900,Ready
2020-12-16 14:12:22.702592,0.78900,Ready
2020-12-16 14:27:22.775586,0.81100,Ready
2020-12-16 14:42:22.719489,0.78900,Ready
2020-12-16 14:57:22.710424,0.79000,Ready
2020-12-16 15:12:22.718372,0.78900,Ready
2020-12-16 15:27:22.708307,0.79000,Ready
2020-12-16 15:42:22.756284,0.81100,Ready
2020-12-16 15:57:22.713196,0.78900,Ready
2020-12-16 16:12:22.716140,0.79000,Ready
2020-12-16 16:27:22.728091,0.78900,Ready
2020-12-16 16:42:22.776067,0.79000,Ready
2020-12-16 16:57:22.722972,0.78900,Ready
2020-12-16 17:12:22.762942,0.79000,Ready
2020-12-16 17:27:22.738868,0.79000,Ready
2020-12-16 17:42:22.791848,0.78900,Ready
2020-12-16 17:57:22.740754,0.79000,Ready
2020-12-16 18:12:22.766714,0.78900,Ready
2020-12-16 18:27:22.722625,0.79000,Ready
2020-12-16 18:42:22.729572,0.81500,Ready
2020-12-16 18:57:22.719508,0.79000,Ready
2020-12-16 19:12:22.769485,0.92000,Regen
2020-12-16 19:27:22.821465,2.42900,Regen
2020-12-16 19:42:22.814402,3.14000,Regen
2020-12-16 19:57:22.738290,3.38500,Regen
2020-12-16 20:12:22.781263,3.19900,Regen
2020-12-16 20:27:22.772199,3.46100,Regen
2020-12-16 20:42:22.777145,3.68200,Regen
2020-12-16 20:57:22.742062,3.85800,Regen
2020-12-16 21:12:22.776028,4.01600,Regen
2020-12-16 21:27:22.780974,4.12300,Regen
2020-12-16 21:42:22.885992,4.23100,Regen
2020-12-16 21:57:23.126104,4.32100,Regen
2020-12-16 22:12:23.120042,4.41500,Regen
2020-12-16 22:27:23.099970,4.49500,Regen
2020-12-16 22:42:23.062886,4.55800,Regen
2020-12-16 22:57:22.736596,4.61600,Regen
2020-12-16 23:12:22.792579,4.59600,Regen
2020-12-16 23:27:22.752492,4.59600,Regen
2020-12-16 23:42:22.789461,4.59600,Regen
2020-12-16 23:57:22.798410,4.46400,Regen
2020-12-17 00:12:22.789345,4.33800,Regen
2020-12-17 00:27:22.750260,4.21400,Regen
2020-12-17 00:42:22.762211,4.09700,Regen
2020-12-17 00:57:22.786170,4.00600,Regen
2020-12-17 01:12:22.779107,3.91400,Regen
2020-12-17 01:27:22.787055,3.83500,Regen
2020-12-17 01:42:22.808012,3.75500,Regen
2020-12-17 01:57:22.786940,3.69500,Regen
2020-12-17 02:12:22.794888,3.64100,Regen
2020-12-17 02:27:22.763808,3.60000,Regen
2020-12-17 02:42:22.792771,3.56800,Regen
2020-12-17 02:57:22.777703,3.54100,Regen
2020-12-17 03:12:22.762634,3.52100,Regen
2020-12-17 03:27:22.764578,3.50600,Regen
2020-12-17 03:42:22.794541,3.49100,Regen
2020-12-17 03:57:22.764463,3.47600,Regen
2020-12-17 04:12:22.839458,3.19900,Regen
2020-12-17 04:27:22.795369,2.77100,Regen
2020-12-17 04:42:22.821329,2.29400,Regen
2020-12-17 04:57:22.795253,2.03100,Regen
2020-12-17 05:12:22.770178,1.21600,Regen
2020-12-17 05:27:22.777125,0.81400,Regen
2020-12-17 05:42:22.826102,0.79700,Regen
2020-12-17 05:57:22.805029,0.79400,Regen
2020-12-17 06:12:22.818982,0.79200,Regen
2020-12-17 06:27:22.778895,0.79100,Regen
2020-12-17 06:42:22.804856,0.79100,Regen
2020-12-17 06:57:22.775778,0.79100,Regen
2020-12-17 07:12:22.805741,0.79100,Ready
2020-12-17 07:27:22.805684,0.79000,Ready
2020-12-17 07:42:22.769600,0.79000,Ready
2020-12-17 07:57:22.813574,0.78900,Ready
2020-12-17 08:12:22.818520,0.79000,Ready
2020-12-17 08:27:22.776432,0.78900,Ready
2020-12-17 08:42:22.826410,0.78900,Ready
2020-12-17 08:57:22.811341,0.79800,Ready
2020-12-17 09:12:22.884336,0.78900,Ready
2020-12-17 09:27:22.822234,0.78900,Ready
2020-12-17 09:42:22.867208,0.78900,Ready
2020-12-17 09:57:22.816114,0.78900,Ready
2020-12-17 10:12:22.856085,0.81800,Ready
2020-12-17 10:27:22.790981,0.78900,Ready
2020-12-17 10:42:22.800930,0.78900,Ready
2020-12-17 10:57:22.805876,0.78900,Ready
2020-12-17 11:12:22.825832,0.78900,Ready
2020-12-17 11:27:22.789749,0.78900,Ready
2020-12-17 11:42:22.780685,0.78900,Ready
2020-12-17 11:57:22.788633,0.78900,Ready
2020-12-17 12:12:22.827603,0.78900,Ready
2020-12-17 12:27:22.790519,0.78900,Ready
2020-12-17 12:42:22.821483,0.78900,Ready
2020-12-17 12:57:22.826429,0.78900,Ready
2020-12-17 13:12:22.848387,0.82200,Ready
2020-12-17 13:27:22.844326,0.78900,Ready
2020-12-17 13:42:22.794233,0.78900,Ready
2020-12-17 13:57:22.791173,0.78900,Ready
2020-12-17 14:12:22.846155,0.78900,Ready
2020-12-17 14:27:22.794060,0.79700,Ready
2020-12-17 14:42:22.798005,0.78900,Ready
2020-12-17 14:57:22.817961,0.78900,Ready
2020-12-17 15:12:22.797889,0.78900,Ready
2020-12-17 15:27:22.831856,0.78900,Ready
2020-12-17 15:42:22.808782,0.79000,Ready
2020-12-17 15:57:22.819732,0.78900,Ready
2020-12-17 16:12:22.808666,0.79000,Ready
2020-12-17 16:27:22.833626,0.78900,Ready
2020-12-17 16:42:22.858586,0.79000,Ready
2020-12-17 16:57:22.816499,0.79900,Ready
2020-12-17 17:12:22.808435,0.78900,Ready
2020-12-17 17:27:22.815382,0.79000,Ready
2020-12-17 17:42:22.857355,0.78900,Ready
2020-12-17 17:57:22.819270,0.79000,Ready
2020-12-17 18:12:22.867246,0.79100,Ready
2020-12-17 18:27:22.817153,0.79000,Ready
2020-12-17 18:42:22.808089,0.79000,Ready
2020-12-17 18:57:22.852062,0.78900,Ready
2020-12-17 19:12:22.848002,0.93200,Regen
2020-12-17 19:27:22.815922,2.27600,Regen
2020-12-17 19:42:22.837879,3.14900,Regen
2020-12-17 19:57:22.867843,3.36300,Regen
2020-12-17 20:12:22.824755,3.19900,Regen
2020-12-17 20:27:22.845712,3.43100,Regen
2020-12-17 20:42:22.907698,3.66900,Regen
2020-12-17 20:57:22.814574,3.84900,Regen
2020-12-17 21:12:22.873558,3.99100,Regen
2020-12-17 21:27:22.820463,4.11800,Regen
2020-12-17 21:42:22.981520,4.21400,Regen
2020-12-17 21:57:23.195614,4.31500,Regen
2020-12-17 22:12:23.226579,4.39700,Regen
2020-12-17 22:27:23.108437,4.47600,Regen
2020-12-17 22:42:23.107378,4.53900,Regen
2020-12-17 22:57:22.902175,4.59600,Regen
2020-12-17 23:12:22.870094,4.60300,Regen
2020-12-17 23:27:22.893053,4.59600,Regen
2020-12-17 23:42:22.833953,4.59600,Regen
2020-12-17 23:57:22.857912,4.47000,Regen
2020-12-18 00:12:22.888877,4.33300,Regen
2020-12-18 00:27:22.844788,4.21400,Regen
2020-12-18 00:42:22.837725,4.10200,Regen
2020-12-18 00:57:22.873693,4.00600,Regen
2020-12-18 01:12:22.849618,3.91900,Regen
2020-12-18 01:27:22.868574,3.83000,Regen
2020-12-18 01:42:22.850503,3.75900,Regen
2020-12-18 01:57:22.843440,3.69000,Regen
2020-12-18 02:12:22.882410,3.64500,Regen
2020-12-18 02:27:22.863339,3.60400,Regen
2020-12-18 02:42:22.849272,3.56800,Regen
2020-12-18 02:57:22.864224,3.54100,Regen
2020-12-18 03:12:22.850156,3.51700,Regen
2020-12-18 03:27:22.861107,3.50600,Regen
2020-12-18 03:42:22.887068,3.49100,Regen
2020-12-18 03:57:22.857989,3.47600,Regen
2020-12-18 04:12:22.883950,3.19000,Regen
2020-12-18 04:27:22.874886,2.76100,Regen
2020-12-18 04:42:22.903849,2.31600,Regen
2020-12-18 04:57:22.883777,2.02800,Regen
2020-12-18 05:12:22.877715,1.32700,Regen
2020-12-18 05:27:22.907679,0.81200,Regen
2020-12-18 05:42:22.972667,0.79700,Regen
2020-12-18 05:57:22.884546,0.79400,Regen
2020-12-18 06:12:22.886490,0.79200,Regen
2020-12-18 06:27:22.932465,0.79100,Regen
2020-12-18 06:42:22.916396,0.79100,Regen
2020-12-18 06:57:22.881313,0.79000,Regen
2020-12-18 07:12:22.910276,0.78900,Ready
2020-12-18 07:27:22.856180,0.79000,Ready
2020-12-18 07:42:22.923170,0.80300,Ready
2020-12-18 07:57:22.884084,0.78900,Ready
2020-12-18 08:12:22.902040,0.79000,Ready
2020-12-18 08:27:22.851946,0.78900,Ready
2020-12-18 08:42:22.952960,0.78900,Ready
2020-12-18 08:57:22.869844,0.79200,Ready
2020-12-18 09:12:22.878792,0.78900,Ready
2020-12-18 09:27:22.868727,0.78900,Ready
2020-12-18 10:42:23.451854,1.00000,Ready
2020-12-18 10:57:23.424776,1.00000,Ready
2020-12-18 11:12:23.400702,2.00000,Ready
2020-12-18 11:42:23.448620,4.00000,Ready
2020-12-18 11:57:23.253424,4.00000,Ready
2020-12-18 12:12:23.278383,2.00000,Ready
2020-12-18 12:27:23.298341,4.00000,Ready
2020-12-18 12:42:23.496423,4.00000,Ready
2020-12-18 12:57:23.398296,4.00000,Ready
2020-12-18 13:12:23.350204,5.00000,Ready
2020-12-18 13:27:23.398181,4.00000,Ready
2020-12-18 13:42:23.449159,8.00000,Ready
2020-12-18 13:57:23.329016,4.00000,Ready
2020-12-18 14:16:01.618930,4.00000,Ready
2020-12-18 14:27:23.406956,4.00000,Ready
2020-12-18 15:27:23.564837,8.00000,Ready
2020-12-18 15:42:23.510741,8.00000,Ready
2020-12-18 15:57:23.310542,6.00000,Ready
2020-12-18 16:12:23.367524,4.00000,Ready
2020-12-18 16:28:13.195841,0.79100,Ready
2020-12-18 16:42:23.293356,0.79100,Ready
2020-12-18 16:57:23.099160,0.79000,Ready
2020-12-18 17:12:23.117115,0.79100,Ready
2020-12-18 17:27:23.157086,0.79100,Ready
2020-12-18 17:42:22.932869,0.79000,Ready
2020-12-18 17:57:22.908794,0.79100,Ready
2020-12-18 18:12:22.939758,0.79200,Ready
2020-12-18 18:27:22.946705,0.79000,Ready
2020-12-18 18:42:22.984675,0.79100,Ready
2020-12-18 18:57:22.956597,0.79000,Ready
2020-12-18 19:12:22.954538,0.99900,Regen
2020-12-18 19:27:22.912450,2.50600,Regen
2020-12-18 19:42:22.932407,3.16200,Regen
2020-12-18 19:57:22.911334,3.38100,Regen
2020-12-18 20:12:22.955307,3.22500,Regen
2020-12-18 20:27:22.966258,3.49100,Regen
2020-12-18 20:42:23.005228,3.71200,Regen
2020-12-18 20:57:22.916107,3.90900,Regen
2020-12-18 21:12:22.939065,4.04100,Regen
2020-12-18 21:27:22.939007,4.16000,Regen
2020-12-18 21:42:23.020007,4.25900,Regen
2020-12-18 21:57:23.292143,4.35600,Regen
2020-12-18 22:12:23.313101,4.44500,Regen
2020-12-18 22:27:23.165938,4.52000,Regen
2020-12-18 22:42:23.270955,4.59600,Regen
2020-12-18 22:57:22.957674,4.64900,Regen
2020-12-18 23:12:22.964622,4.59600,Regen
2020-12-18 23:27:22.981576,4.59600,Regen
2020-12-18 23:42:23.012540,4.59600,Regen
2020-12-18 23:57:23.011482,4.52600,Regen
2020-12-19 00:12:22.954384,4.39100,Regen
2020-12-19 00:27:22.939315,4.26400,Regen
2020-12-19 00:42:22.928250,4.15000,Regen
2020-12-19 00:57:22.961216,4.04100,Regen
2020-12-19 01:12:22.928134,3.95700,Regen
2020-12-19 01:27:22.934081,3.87200,Regen
2020-12-19 01:42:22.967046,3.79400,Regen
2020-12-19 01:57:22.937968,3.72900,Regen
2020-12-19 02:12:22.949919,3.67800,Regen
2020-12-19 02:27:22.936852,3.63600,Regen
2020-12-19 02:42:22.977823,3.60000,Regen
2020-12-19 02:57:22.937737,3.57600,Regen
2020-12-19 03:12:22.980710,3.55600,Regen
2020-12-19 03:27:22.984655,3.53700,Regen
2020-12-19 03:42:22.981595,3.52100,Regen
2020-12-19 03:57:22.961523,3.51000,Regen
2020-12-19 04:12:22.944453,3.25100,Regen
2020-12-19 04:27:22.986425,2.77100,Regen
2020-12-19 04:42:23.015388,2.34500,Regen
2020-12-19 04:57:22.964294,2.04300,Regen
2020-12-19 05:12:22.940219,1.40100,Regen
2020-12-19 05:27:22.979189,0.81600,Regen
2020-12-19 05:42:22.963493,0.79700,Regen
2020-12-19 05:57:22.966438,0.79300,Regen
2020-12-19 06:12:22.978388,0.79200,Regen
2020-12-19 06:27:22.973327,0.79100,Regen
2020-12-19 06:42:22.969266,0.79100,Regen
2020-12-19 06:57:22.970209,0.79000,Regen
2020-12-19 07:12:22.988165,0.78900,Ready
2020-12-19 07:27:22.945076,0.79000,Ready
2020-12-19 07:42:22.989050,0.79000,Ready
2020-12-19 07:57:22.951966,0.78900,Ready
2020-12-19 08:12:22.999943,0.78900,Ready
2020-12-19 08:27:23.001886,0.78900,Ready
2020-12-19 08:42:22.956796,0.78900,Ready
2020-12-19 08:57:22.964744,0.80000,Ready
2020-12-19 09:12:22.974693,0.78900,Ready
2020-12-19 09:27:22.984643,0.78900,Ready
2020-12-19 09:42:22.960568,0.78800,Ready
2020-12-19 09:57:23.015549,0.78900,Ready
2020-12-19 10:12:22.995477,0.80000,Ready
2020-12-19 10:27:22.988414,0.78900,Ready
2020-12-19 10:42:22.973346,0.78900,Ready
2020-12-19 10:57:23.028327,0.78900,Ready
2020-12-19 11:12:22.971229,0.78900,Ready
2020-12-19 11:27:23.004195,0.79100,Ready
2020-12-19 11:42:22.969112,0.78900,Ready
2020-12-19 11:57:23.047110,0.78900,Ready
2020-12-19 12:12:22.985008,0.78900,Ready
2020-12-19 12:27:22.964936,0.78900,Ready
2020-12-19 12:42:22.993899,0.78900,Ready
2020-12-19 12:57:22.973827,0.78900,Ready
2020-12-19 13:12:22.967765,0.78900,Ready
2020-12-19 13:27:22.975713,0.78900,Ready
2020-12-19 13:42:22.981659,0.78900,Ready
2020-12-19 13:57:23.000616,0.78900,Ready
2020-12-19 14:12:22.970536,0.78900,Ready
2020-12-19 14:27:23.000500,0.80400,Ready
2020-12-19 14:42:22.981429,0.78900,Ready
2020-12-19 14:57:23.042414,0.78900,Ready
2020-12-19 15:12:22.983314,0.78900,Ready
2020-12-19 15:27:22.990262,0.78900,Ready
2020-12-19 15:42:23.016223,0.80400,Ready
2020-12-19 15:57:22.994149,0.78900,Ready
2020-12-19 16:12:22.981082,0.78900,Ready
2020-12-19 16:27:22.999037,0.78900,Ready
2020-12-19 16:42:23.005984,0.78900,Ready
2020-12-19 16:57:23.022939,0.79300,Ready
2020-12-19 17:12:23.028885,0.78900,Ready
2020-12-19 17:27:22.987798,0.78900,Ready
2020-12-19 17:42:22.982737,0.78900,Ready
2020-12-19 17:57:22.988684,0.78900,Ready
2020-12-19 18:12:22.999634,0.78900,Ready
2020-12-19 18:27:22.999576,0.78900,Ready
2020-12-19 18:42:22.998517,0.79000,Ready
2020-12-19 18:57:23.008467,0.78900,Ready
2020-12-19 19:12:23.043434,0.95000,Regen
2020-12-19 19:27:23.008351,2.31600,Regen
2020-12-19 19:42:23.043319,3.14900,Regen
2020-12-19 19:57:23.058271,3.37700,Regen
2020-12-19 20:12:23.045204,3.20600,Regen
2020-12-19 20:27:23.040143,3.45300,Regen
2020-12-19 20:42:23.050092,3.67800,Regen
2020-12-19 20:57:23.044031,3.86700,Regen
2020-12-19 21:12:23.060985,4.01100,Regen
2020-12-19 21:27:23.112964,4.12800,Regen
2020-12-19 21:42:23.118910,4.23100,Regen
2020-12-19 21:57:23.220926,4.32700,Regen
2020-12-19 22:12:23.210861,4.41500,Regen
2020-12-19 22:27:23.443968,4.49500,Regen
2020-12-19 22:42:23.296806,4.56400,Regen
2020-12-19 22:57:23.068586,4.62300,Regen
2020-12-19 23:12:23.008486,4.59600,Regen
2020-12-19 23:27:23.017434,4.59600,Regen
2020-12-19 23:42:23.004367,4.59600,Regen
2020-12-19 23:57:23.050343,4.47000,Regen
2020-12-20 00:12:23.055288,4.33800,Regen
2020-12-20 00:27:23.039219,4.20900,Regen
2020-12-20 00:42:23.036160,4.10200,Regen
2020-12-20 00:57:23.015087,4.00600,Regen
2020-12-20 01:12:23.039046,3.91900,Regen
2020-12-20 01:27:23.055000,3.83900,Regen
2020-12-20 01:42:23.094970,3.76300,Regen
2020-12-20 01:57:23.034870,3.69900,Regen
2020-12-20 02:12:23.025806,3.64900,Regen
2020-12-20 02:27:23.077785,3.60800,Regen
2020-12-20 02:42:23.025690,3.57600,Regen
2020-12-20 02:57:23.033638,3.54800,Regen
2020-12-20 03:12:23.038584,3.52900,Regen
2020-12-20 03:27:23.031521,3.51400,Regen
2020-12-20 03:42:23.058483,3.50200,Regen
2020-12-20 03:57:23.032406,3.48700,Regen
2020-12-20 04:12:23.075379,3.21900,Regen
2020-12-20 04:27:23.068317,2.76900,Regen
2020-12-20 04:42:23.041240,2.31400,Regen
2020-12-20 04:57:23.032187,2.02800,Regen
2020-12-20 05:12:23.040135,1.31700,Regen
2020-12-20 05:27:23.098119,0.81300,Regen
2020-12-20 05:42:23.067039,0.79700,Regen
2020-12-20 05:57:23.090998,0.79300,Regen
2020-12-20 06:12:23.059919,0.79200,Regen
2020-12-20 06:27:23.043849,0.79100,Regen
2020-12-20 06:42:23.051797,0.79000,Regen
2020-12-20 06:57:23.061747,0.79000,Regen
2020-12-20 07:12:23.099716,0.78900,Ready
2020-12-20 07:27:23.043618,0.78900,Ready
2020-12-20 07:42:23.033554,0.80100,Ready
2020-12-20 07:57:23.078528,0.78900,Ready
2020-12-20 08:12:23.048449,0.78900,Ready
2020-12-20 08:27:23.045389,0.78800,Ready
2020-12-20 08:42:23.047333,0.78900,Ready
2020-12-20 08:57:23.095309,0.81600,Ready
2020-12-20 09:12:23.084243,0.78900,Ready
2020-12-20 09:27:23.075179,0.78900,Ready
2020-12-20 09:42:23.052105,0.78800,Ready
2020-12-20 09:57:23.111089,0.78900,Ready
2020-12-20 10:12:23.051990,0.79600,Ready
2020-12-20 10:27:23.097965,0.78900,Ready
2020-12-20 10:42:23.047871,0.78900,Ready
2020-12-20 10:57:23.151888,0.78900,Ready
2020-12-20 11:12:23.047756,0.78900,Ready
2020-12-20 11:27:23.056704,0.79000,Ready
2020-12-20 11:42:23.065653,0.78900,Ready
2020-12-20 11:57:23.102622,0.78900,Ready
2020-12-20 12:12:23.059534,0.78900,Ready
2020-12-20 12:27:23.057474,0.78900,Ready
2020-12-20 12:42:23.062420,0.78900,Ready
2020-12-20 12:57:23.095386,0.78900,Ready
2020-12-20 13:12:23.061304,0.78900,Ready
2020-12-20 13:27:23.051239,0.78900,Ready
2020-12-20 13:42:23.061188,0.78900,Ready
2020-12-20 13:57:23.070137,0.78900,Ready
2020-12-20 14:12:23.076083,0.78900,Ready
2020-12-20 14:27:23.073024,0.82000,Ready
2020-12-20 14:42:23.074967,0.78900,Ready
2020-12-20 14:57:23.068905,0.78900,Ready
2020-12-20 15:12:23.073851,0.78900,Ready
